Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
13.58,4,0.7253731186198308538218670033,0.752709767502467,0.752709767502467,0.728920018375694,0.728920018375694,0.314754814653267,0.3664944668780259394189036569,0.2748875865203655394189036569,0.0916068803576604,5.2496458973798748247179390597,24.544093477045300488432026983,24.544093322419126319321485957,393746700
13.59,0,0.7253515003291107263549539336,0.725351500329111,0.725351500329111,0.725351500329111,0.725351500329111,0,0.0000000,0.0000000,0,5.2477650978770706666957872017,24.118376423173110532314842948,24.539682190772037720689609258,394036600
13.59,2,0.7253515003291107263549539336,0.731207600118375,0.731207600118375,0.726236037572626,0.726236037572626,0.129690427082882,0.1551302004079956282624833342,0.1373921602986798282624833342,0.0177380401093158,5.2477650978770706666957872017,24.31109496297153996427479398,24.539682190772037720689609258,394036600
13.59,4,0.7253515003291107263549539336,0.752678937078837,0.752678937078837,0.728898294376741,0.728898294376741,0.314625345331931,0.3663631623158130565249666685,0.2747843205973596565249666685,0.0915788417184534,5.2477650978770706666957872017,24.5396823460413787110571025,24.539682190772037720689609258,394036600
13.60,0,0.7253299076105485847344218852,0.725329907610549,0.725329907610549,0.725329907610549,0.725329907610549,0,0.0000000,0.0000000,0,5.2458875305287422048658114964,24.112478771603893006827592814,24.535280832767333097313908104,394326600
13.60,2,0.7253299076105485847344218852,0.731186425596788,0.731186425596788,0.726214418522604,0.726214418522604,0.129703534073659,0.1551425604342023242919683534,0.1373406137235523242919683534,0.01780194671065,5.2458875305287422048658114964,24.306552959025116602685340691,24.535280832767333097313908104,394326600
13.60,4,0.7253299076105485847344218852,0.75264814803015,0.75264814803015,0.728876596074989,0.728876596074989,0.314496099315388,0.3662320834006038485839367068,0.2746812274471046485839367068,0.0915508559534992,5.2458875305287422048658114964,24.535280988679512122312051509,24.535280832767333097313908104,394326600
13.61,0,0.7253083490462497898106165801,0.72530834904625,0.72530834904625,0.72530834904625,0.72530834904625,0,0.0000000,0.0000000,0,5.2440125646673992330585243634,24.106579408798260229128974297,24.530878395439733822627435362,394616500
13.61,2,0.7253083490462497898106165801,0.731165287498038,0.731165287498038,0.726192833668496,0.726192833668496,0.129716704238266,0.1551549848668926582130115167,0.1372891315549083582130115167,0.0178658533119843,5.2440125646673992330585243634,24.30201400212836271529522477,24.530878395439733822627435362,394616500
13.61,4,0.7253083490462497898106165801,0.752617405888166,0.752617405888166,0.728854932094506,0.728854932094506,0.314367032080409,0.3661011861035025164260230334,0.2745782631098167164260230334,0.0915229229936858,5.2440125646673992330585243634,24.530878551995778350799556436,24.530878395439733822627435362,394616500
13.62,0,0.7252868444640915863225398506,0.725286844464092,0.725286844464092,0.725286844464092,0.725286844464092,0,0.0000000,0.0000000,0,5.2421404306793544366657176981,24.100687115376988094465547699,24.526481445773846533859391477,394906500
13.62,2,0.7252868444640915863225398506,0.731144205943953,0.731144205943953,0.726171302862357,0.726171302862357,0.12972994495551,0.1551674817826220749923755552,0.1372377218693033749923755552,0.0179297599133187,5.2421404306793544366657176981,24.297485847326200848022880542,24.526481445773846533859391477,394906500
13.62,4,0.7252868444640915863225398506,0.752586731651143,0.752586731651143,0.728833322360122,0.728833322360122,0.314238158281928,0.3659704865085078499847511103,0.2744754437386067499847511103,0.0914950427699011,5.2421404306793544366657176981,24.526481602973971020611185135,24.526481445773846533859391477,394906500
13.63,0,0.7252653759700878019057253865,0.725265375970088,0.725265375970088,0.725265375970088,0.725265375970088,0,0.0000000,0.0000000,0,5.2402704588499333926404628783,24.094795045773560982582367856,24.522084904059527239855761392,395196400
13.63,2,0.7252653759700878019057253865,0.731123162214986,0.731123162214986,0.72614980818838,0.72614980818838,0.129743233521966,0.1551800278384935186098546531,0.1371863613238407186098546531,0.0179936665146528,5.2402704588499333926404628783,24.292962461081284735692969672,24.522084904059527239855761392,395196400
